Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.0001505797319680771
21,0,0.0004517391959042313
22,0,0.0006023189278723084
23,0,0.0006023189278723084
24,0,0.0009034783918084626
25,0,0.001355217587712694
26,0,0.0019575365155850024
27,0,0.0025598554434573106
28,0,0.003162174371329619
29,0,0.003011594639361542
30,0,0.003162174371329619
31,0,0.003011594639361542
32,0,0.003011594639361542
33,0,0.002861014907393465
34,0,0.003312754103297696
35,0,0.003312754103297696
36,0,0.003312754103297696
37,0,0.003312754103297696
38,0,0.003312754103297696
39,0,0.0036139135672338504
40,0,0.004065652763138082
41,0,0.004216232495106159
42,0,0.003915073031170005
43,0,0.0036139135672338504
44,0,0.004216232495106159
45,0,0.004216232495106159
46,0,0.004818551422978467
47,0,0.00466797169101039
48,0,0.005420870350850776
49,0,0.006023189278723084
50,0,0.005872609546755007
51,0,0.005571450082818853
52,0,0.005571450082818853
53,0,0.005571450082818853
54,0,0.006324348742659238
55,0,0.006926667670531546
56,0,0.007378406866435778
57,0,0.00933594338202078
58,0,0.010540581237765396
59,0,0.011895798825478091
60,0,0.015208552928775787
61,0,0.016714350248456557
62,0,0.021382321939466948
63,0,0.026200873362445413
64,0,0.02996536666164734
65,0,0.03282638156904081
66,0,0.036440295136274656
67,0,0.04005420870350851
68,0,0.04306580334287005
69,0,0.046980876374040054
70,0,0.047432615569944284
71,0,0.04562565878632736
72,0,0.04502333985845505
73,0,0.042162324951061585
74,0,0.03960246950760428
75,0,0.03704261406414697
76,0,0.03568739647643427
77,0,0.03327812076494504
78,0,0.031621743713296194
79,0,0.03177232344526427
80,0,0.030718265321487727
81,0,0.029212468001806956
82,0,0.0269537720222858
83,0,0.025447974702605028
84,0,0.023490438187020027
85,0,0.022135220599307334
86,0,0.020177684083722332
87,0,0.01957536515585002
88,0,0.01927420569191387
89,0,0.020177684083722332
90,0,0.020177684083722332
91,0,0.021683481403403104
92,0,0.021532901671435026
93,0,0.021683481403403104
94,0,0.021984640867339256
95,0,0.021532901671435026
96,0,0.021683481403403104
97,0,0.021834061135371178
98,0,0.021532901671435026
99,0,0.020177684083722332
100,0,0.018220147568137328
101,0,0.018370727300105406
102,0,0.017768408372233098
103,0,0.017316669176328865
104,0,0.015810871856648097
105,0,0.014756813732871556
106,0,0.01400391507303117
107,0,0.012799277217286553
108,0,0.011895798825478091
109,0,0.01144405962957386
110,0,0.011745219093510013
111,0,0.01144405962957386
112,0,0.011142900165637706
113,0,0.010691160969733474
114,0,0.010088842041861166
115,0,0.00978768257792501
116,0,0.009486523113988857
117,0,0.008733624454148471
118,0,0.00828188525824424
119,0,0.007980725794308086
120,0,0.008131305526276163
121,0,0.007528986598403855
122,0,0.007528986598403855
123,0,0.008131305526276163
124,0,0.00783014606234001
125,0,0.008131305526276163
126,0,0.007980725794308086
127,0,0.007980725794308086
128,0,0.00783014606234001
129,0,0.00828188525824424
130,0,0.007980725794308086
131,0,0.00828188525824424
132,0,0.008131305526276163
133,0,0.008583044722180395
134,0,0.00828188525824424
135,0,0.007528986598403855
136,0,0.007528986598403855
137,0,0.007227827134467701
138,0,0.006926667670531546
139,0,0.006324348742659238
140,0,0.005571450082818853
141,0,0.005420870350850776
142,0,0.004969131154946544
143,0,0.004366812227074236
144,0,0.004065652763138082
145,0,0.0037644932992019274
146,0,0.003915073031170005
147,0,0.004366812227074236
148,0,0.004216232495106159
149,0,0.005119710886914621
0,1,0.0
